Date,Open,High,Low,Close,Adj Close,Volume
2019-07-25,4605.000000,4605.000000,4540.000000,4570.000000,4447.786621,58200
2019-07-26,4590.000000,4765.000000,4590.000000,4725.000000,4598.641602,98300
2019-07-29,4655.000000,5270.000000,4540.000000,4955.000000,4822.490723,240400
2019-07-30,4915.000000,5030.000000,4635.000000,4635.000000,4511.048340,137000
2019-07-31,4705.000000,4705.000000,4540.000000,4570.000000,4447.786621,82400
2019-08-01,4570.000000,4600.000000,4450.000000,4500.000000,4379.658691,62700
2019-08-02,4505.000000,4730.000000,4505.000000,4710.000000,4584.042480,81000
2019-08-05,4715.000000,4865.000000,4595.000000,4620.000000,4496.449707,92500
2019-08-06,4545.000000,4605.000000,4475.000000,4580.000000,4457.519043,44700
2019-08-07,4605.000000,4695.000000,4495.000000,4670.000000,4545.112793,59100
2019-08-08,4720.000000,4740.000000,4610.000000,4625.000000,4501.315918,39100
2019-08-09,4665.000000,4695.000000,4590.000000,4595.000000,4472.118164,40500
2019-08-13,4580.000000,4600.000000,4425.000000,4470.000000,4350.460938,45900
2019-08-14,4470.000000,4470.000000,4400.000000,4400.000000,4282.333008,29700
2019-08-15,4365.000000,4365.000000,4245.000000,4255.000000,4141.210449,39400
2019-08-16,4255.000000,4300.000000,4185.000000,4255.000000,4141.210449,57800
2019-08-19,4215.000000,4230.000000,4160.000000,4215.000000,4102.280273,33300
2019-08-20,4215.000000,4415.000000,4190.000000,4350.000000,4233.669922,38200
2019-08-21,4350.000000,4350.000000,4265.000000,4330.000000,4214.205078,13700
2019-08-22,4335.000000,4555.000000,4330.000000,4450.000000,4330.996094,81200
2019-08-23,4450.000000,4595.000000,4450.000000,4580.000000,4457.519043,49800
2019-08-26,4445.000000,4595.000000,4445.000000,4570.000000,4447.786621,54400
2019-08-27,4635.000000,4660.000000,4595.000000,4635.000000,4511.048340,28400
2019-08-28,4635.000000,4635.000000,4535.000000,4570.000000,4447.786621,21200
2019-08-29,4580.000000,4665.000000,4525.000000,4615.000000,4491.583496,27300
2019-08-30,4670.000000,4795.000000,4625.000000,4760.000000,4632.705566,51900
2019-09-02,4760.000000,4785.000000,4750.000000,4760.000000,4632.705566,30800
2019-09-03,4760.000000,4810.000000,4715.000000,4770.000000,4642.437988,56200
2019-09-04,4770.000000,4770.000000,4675.000000,4685.000000,4559.711426,21800
2019-09-05,4700.000000,4980.000000,4660.000000,4860.000000,4730.031250,76600
2019-09-06,4860.000000,4945.000000,4755.000000,4755.000000,4627.839355,33400
2019-09-09,4720.000000,4870.000000,4695.000000,4810.000000,4681.368652,32800
2019-09-10,4875.000000,4875.000000,4740.000000,4790.000000,4661.903320,36200
2019-09-11,4840.000000,4970.000000,4785.000000,4945.000000,4812.758301,31600
2019-09-12,4975.000000,4975.000000,4870.000000,4875.000000,4744.630371,25700
2019-09-13,4915.000000,4920.000000,4855.000000,4895.000000,4764.095703,21100
2019-09-17,4920.000000,4930.000000,4855.000000,4905.000000,4773.828125,18700
2019-09-18,4975.000000,5020.000000,4935.000000,4955.000000,4822.490723,37200
2019-09-19,4980.000000,5070.000000,4965.000000,5040.000000,4905.217773,36000
2019-09-20,5060.000000,5100.000000,5010.000000,5050.000000,4914.950195,39100
2019-09-24,5070.000000,5120.000000,5040.000000,5120.000000,4983.078125,19800
2019-09-25,5080.000000,5190.000000,5080.000000,5150.000000,5012.276367,27800
2019-09-26,5130.000000,5180.000000,5100.000000,5110.000000,4973.345703,22500
2019-09-27,5110.000000,5110.000000,4895.000000,4945.000000,4812.758301,32300
