Score,Scored by,Popularity Rank,Rating Rank,Members,Date
8.59,917326,30,702,"1,639,580",Wed Sep 15 2021 00:58:49 GMT-0400 (Eastern Daylight Time)
8.59,917807,30,702,"1,640,329",Wed Sep 15 2021 19:23:41 GMT-0400 (Eastern Daylight Time)
8.59,918422,30,702,"1,641,430",Thu Sep 16 2021 18:58:32 GMT-0400 (Eastern Daylight Time)
8.59,918608,30,702,"1,641,631",Thu Sep 16 2021 23:09:43 GMT-0400 (Eastern Daylight Time)
8.59,919649,29,702,"1,643,588",Sat Sep 18 2021 19:45:24 GMT-0400 (Eastern Daylight Time)
8.59,920594,29,702,"1,644,880",Sun Sep 19 2021 20:27:32 GMT-0400 (Eastern Daylight Time)
8.59,922774,30,702,"1,648,607",Thu Sep 23 2021 00:24:49 GMT-0400 (Eastern Daylight Time)
8.59,924016,29,702,"1,650,697",Sat Sep 25 2021 01:05:36 GMT-0400 (Eastern Daylight Time)
8.59,924446,29,702,"1,651,519",Sat Sep 25 2021 21:50:32 GMT-0400 (Eastern Daylight Time)
8.59,925368,29,702,"1,652,919",Mon Sep 27 2021 01:35:49 GMT-0400 (Eastern Daylight Time)
8.59,925736,29,702,"1,653,455",Mon Sep 27 2021 15:09:03 GMT-0400 (Eastern Daylight Time)
8.59,925736,29,702,"1,653,727",Mon Sep 27 2021 20:40:30 GMT-0400 (Eastern Daylight Time)
8.59,925929,29,702,"1,653,963",Tue Sep 28 2021 01:55:06 GMT-0400 (Eastern Daylight Time)
8.59,926912,29,702,"1,655,499",Wed Sep 29 2021 15:51:01 GMT-0400 (Eastern Daylight Time)
8.59,927176,29,702,"1,655,929",Thu Sep 30 2021 01:21:06 GMT-0400 (Eastern Daylight Time)
8.59,927977,29,702,"1,657,382",Fri Oct 01 2021 15:58:41 GMT-0400 (Eastern Daylight Time)
8.59,928132,29,702,"1,657,731",Fri Oct 01 2021 23:51:53 GMT-0400 (Eastern Daylight Time)
8.59,930101,29,712,"1,660,791",Tue Oct 05 2021 04:45:01 GMT-0400 (Eastern Daylight Time)
8.59,930539,29,712,"1,661,578",Tue Oct 05 2021 23:42:23 GMT-0400 (Eastern Daylight Time)
8.59,930817,29,712,"1,662,026",Wed Oct 06 2021 12:01:20 GMT-0400 (Eastern Daylight Time)
8.60,931128,29,692,"1,662,582",Thu Oct 07 2021 02:16:04 GMT-0400 (Eastern Daylight Time)
8.60,931460,29,712,"1,663,099",Thu Oct 07 2021 17:37:11 GMT-0400 (Eastern Daylight Time)
8.60,931612,29,712,"1,663,318",Thu Oct 07 2021 21:53:19 GMT-0400 (Eastern Daylight Time)
8.60,931612,29,712,"1,663,318",Thu Oct 07 2021 21:54:28 GMT-0400 (Eastern Daylight Time)
8.60,931746,29,712,"1,663,579",Fri Oct 08 2021 05:14:39 GMT-0400 (Eastern Daylight Time)
8.60,931900,29,712,"1,663,757",Fri Oct 08 2021 11:51:21 GMT-0400 (Eastern Daylight Time)
8.60,932475,29,682,"1,664,981",Sat Oct 09 2021 20:22:33 GMT-0400 (Eastern Daylight Time)
8.60,933619,29,692,"1,666,822",Mon Oct 11 2021 17:22:38 GMT-0400 (Eastern Daylight Time)
8.60,934538,29,692,"1,668,314",Wed Oct 13 2021 05:25:11 GMT-0400 (Eastern Daylight Time)
8.60,934938,29,692,"1,669,108",Thu Oct 14 2021 02:24:26 GMT-0400 (Eastern Daylight Time)
8.60,935286,29,712,"1,669,648",Thu Oct 14 2021 17:54:07 GMT-0400 (Eastern Daylight Time)
8.60,935448,29,702,"1,669,905",Thu Oct 14 2021 23:51:55 GMT-0400 (Eastern Daylight Time)
8.60,935910,29,702,"1,670,778",Sat Oct 16 2021 02:10:54 GMT-0400 (Eastern Daylight Time)
8.60,937099,29,702,"1,672,650",Sun Oct 17 2021 23:29:40 GMT-0400 (Eastern Daylight Time)
8.60,941970,29,692,"1,681,144",Mon Oct 25 2021 15:10:47 GMT-0400 (Eastern Daylight Time)
8.60,942038,29,692,"1,681,512",Mon Oct 25 2021 20:25:19 GMT-0400 (Eastern Daylight Time)
8.60,944169,29,702,"1,684,791",Fri Oct 29 2021 04:51:38 GMT-0400 (Eastern Daylight Time)
8.60,945691,29,712,"1,687,438",Mon Nov 01 2021 00:55:58 GMT-0400 (Eastern Daylight Time)
8.60,945966,29,712,"1,687,848",Mon Nov 01 2021 14:16:03 GMT-0400 (Eastern Daylight Time)
8.60,946042,29,712,"1,688,070",Mon Nov 01 2021 19:15:33 GMT-0400 (Eastern Daylight Time)
8.60,946237,29,712,"1,688,370",Tue Nov 02 2021 00:06:47 GMT-0400 (Eastern Daylight Time)
8.60,946653,29,712,"1,689,217",Tue Nov 02 2021 22:09:45 GMT-0400 (Eastern Daylight Time)
8.60,946813,29,712,"1,689,473",Wed Nov 03 2021 03:46:23 GMT-0400 (Eastern Daylight Time)
8.60,947159,28,712,"1,689,984",Wed Nov 03 2021 19:01:35 GMT-0400 (Eastern Daylight Time)
8.60,947937,28,712,"1,691,248",Fri Nov 05 2021 06:00:02 GMT-0400 (Eastern Daylight Time)
8.60,947937,28,712,"1,691,299",Fri Nov 05 2021 08:12:06 GMT-0400 (Eastern Daylight Time)
8.60,948642,28,712,"1,692,463",Sat Nov 06 2021 18:50:59 GMT-0400 (Eastern Daylight Time)
8.60,948725,28,712,"1,692,543",Sat Nov 06 2021 21:05:15 GMT-0400 (Eastern Daylight Time)
8.60,948725,28,712,"1,692,649",Sat Nov 06 2021 23:11:32 GMT-0400 (Eastern Daylight Time)
8.60,950396,28,712,"1,695,411",Tue Nov 09 2021 23:34:33 GMT-0500 (Eastern Standard Time)
8.60,950396,28,712,"1,695,536",Wed Nov 10 2021 01:53:54 GMT-0500 (Eastern Standard Time)
8.60,951449,29,712,"1,697,292",Fri Nov 12 2021 09:46:48 GMT-0500 (Eastern Standard Time)
8.60,951699,29,712,"1,697,799",Sat Nov 13 2021 00:29:06 GMT-0500 (Eastern Standard Time)
8.60,952199,29,712,"1,698,492",Sat Nov 13 2021 23:26:57 GMT-0500 (Eastern Standard Time)
8.60,953008,29,712,"1,699,819",Mon Nov 15 2021 13:46:40 GMT-0500 (Eastern Standard Time)
8.61,954749,29,702,"1,702,809",Fri Nov 19 2021 11:11:23 GMT-0500 (Eastern Standard Time)
8.61,956634,29,702,"1,705,843",Mon Nov 22 2021 14:29:24 GMT-0500 (Eastern Standard Time)
8.61,957365,28,702,"1,707,180",Tue Nov 23 2021 22:32:51 GMT-0500 (Eastern Standard Time)
8.61,958537,27,702,"1,709,240",Fri Nov 26 2021 12:52:55 GMT-0500 (Eastern Standard Time)
8.61,958904,27,702,"1,709,907",Sat Nov 27 2021 08:02:12 GMT-0500 (Eastern Standard Time)
8.61,959102,27,702,"1,710,111",Sat Nov 27 2021 14:43:01 GMT-0500 (Eastern Standard Time)
8.61,960364,28,702,"1,712,313",Mon Nov 29 2021 23:59:19 GMT-0500 (Eastern Standard Time)
8.61,961614,29,702,"1,714,259",Thu Dec 02 2021 17:42:21 GMT-0500 (Eastern Standard Time)
8.61,961886,29,702,"1,714,738",Fri Dec 03 2021 09:54:45 GMT-0500 (Eastern Standard Time)
8.61,962084,29,702,"1,715,171",Sat Dec 04 2021 00:35:10 GMT-0500 (Eastern Standard Time)
8.61,962880,29,702,"1,716,560",Sun Dec 05 2021 19:19:28 GMT-0500 (Eastern Standard Time)
8.61,963036,29,702,"1,716,691",Sun Dec 05 2021 22:26:19 GMT-0500 (Eastern Standard Time)
8.61,963195,29,712,"1,716,883",Mon Dec 06 2021 03:55:55 GMT-0500 (Eastern Standard Time)
8.61,963948,29,712,"1,718,186",Tue Dec 07 2021 20:39:16 GMT-0500 (Eastern Standard Time)
8.61,963948,29,712,"1,718,325",Wed Dec 08 2021 00:20:20 GMT-0500 (Eastern Standard Time)
8.61,964248,29,712,"1,718,836",Wed Dec 08 2021 18:17:58 GMT-0500 (Eastern Standard Time)
8.61,965195,29,712,"1,720,299",Fri Dec 10 2021 12:43:58 GMT-0500 (Eastern Standard Time)
8.61,966145,29,712,"1,721,834",Sun Dec 12 2021 10:38:50 GMT-0500 (Eastern Standard Time)
8.61,966389,29,712,"1,722,293",Sun Dec 12 2021 22:52:28 GMT-0500 (Eastern Standard Time)
8.61,966883,29,712,"1,723,076",Mon Dec 13 2021 21:50:21 GMT-0500 (Eastern Standard Time)
8.61,967548,29,712,"1,724,080",Wed Dec 15 2021 02:55:33 GMT-0500 (Eastern Standard Time)
8.61,967874,29,712,"1,724,700",Wed Dec 15 2021 23:06:19 GMT-0500 (Eastern Standard Time)
8.61,968350,27,712,"1,725,519",Fri Dec 17 2021 02:33:48 GMT-0500 (Eastern Standard Time)
8.61,968798,27,712,"1,726,204",Fri Dec 17 2021 23:41:36 GMT-0500 (Eastern Standard Time)
8.62,969819,27,682,"1,727,784",Sun Dec 19 2021 23:05:32 GMT-0500 (Eastern Standard Time)
8.62,970301,27,682,"1,728,565",Mon Dec 20 2021 22:36:05 GMT-0500 (Eastern Standard Time)
8.62,970301,27,682,"1,728,734",Tue Dec 21 2021 02:35:06 GMT-0500 (Eastern Standard Time)
8.62,970650,27,682,"1,729,312",Tue Dec 21 2021 21:15:23 GMT-0500 (Eastern Standard Time)
8.62,971203,27,682,"1,730,082",Wed Dec 22 2021 22:34:18 GMT-0500 (Eastern Standard Time)
8.62,971203,27,682,"1,730,174",Wed Dec 22 2021 23:00:24 GMT-0500 (Eastern Standard Time)
8.62,971203,27,682,"1,730,298",Thu Dec 23 2021 01:52:33 GMT-0500 (Eastern Standard Time)
8.62,971877,27,682,"1,731,221",Fri Dec 24 2021 08:40:36 GMT-0500 (Eastern Standard Time)
8.62,972577,29,682,"1,732,428",Sun Dec 26 2021 01:26:11 GMT-0500 (Eastern Standard Time)
8.62,972878,29,682,"1,732,899",Sun Dec 26 2021 17:37:34 GMT-0500 (Eastern Standard Time)
8.62,973622,28,682,"1,734,306",Tue Dec 28 2021 03:48:03 GMT-0500 (Eastern Standard Time)
8.62,974051,27,682,"1,734,982",Tue Dec 28 2021 22:38:10 GMT-0500 (Eastern Standard Time)
8.62,974672,27,682,"1,735,964",Wed Dec 29 2021 21:29:56 GMT-0500 (Eastern Standard Time)
8.62,975531,28,672,"1,737,320",Fri Dec 31 2021 08:27:16 GMT-0500 (Eastern Standard Time)
8.62,976416,27,672,"1,738,957",Sun Jan 02 2022 05:07:15 GMT-0500 (Eastern Standard Time)
8.62,976589,27,672,"1,739,055",Sun Jan 02 2022 07:50:01 GMT-0500 (Eastern Standard Time)
8.62,976721,27,672,"1,739,726",Sun Jan 02 2022 22:07:47 GMT-0500 (Eastern Standard Time)
8.62,979510,27,672,"1,743,896",Thu Jan 06 2022 22:05:41 GMT-0500 (Eastern Standard Time)
8.62,979510,27,672,"1,744,047",Fri Jan 07 2022 01:11:43 GMT-0500 (Eastern Standard Time)
8.62,979999,27,672,"1,744,750",Fri Jan 07 2022 17:14:29 GMT-0500 (Eastern Standard Time)
8.62,980670,27,672,"1,746,045",Sat Jan 08 2022 22:39:07 GMT-0500 (Eastern Standard Time)
8.62,980670,27,672,"1,746,292",Sun Jan 09 2022 03:59:35 GMT-0500 (Eastern Standard Time)
8.62,981496,27,682,"1,747,354",Sun Jan 09 2022 23:57:54 GMT-0500 (Eastern Standard Time)
8.62,982045,27,692,"1,748,339",Mon Jan 10 2022 19:18:28 GMT-0500 (Eastern Standard Time)
8.62,982346,27,692,"1,748,768",Tue Jan 11 2022 03:00:11 GMT-0500 (Eastern Standard Time)
8.62,982638,27,692,"1,749,287",Tue Jan 11 2022 16:51:53 GMT-0500 (Eastern Standard Time)
8.62,983334,27,692,"1,750,486",Wed Jan 12 2022 18:51:12 GMT-0500 (Eastern Standard Time)
8.62,983955,27,692,"1,751,754",Thu Jan 13 2022 23:39:34 GMT-0500 (Eastern Standard Time)
8.62,984464,27,692,"1,752,725",Fri Jan 14 2022 23:28:28 GMT-0500 (Eastern Standard Time)
8.62,985198,27,692,"1,753,666",Sat Jan 15 2022 23:15:18 GMT-0500 (Eastern Standard Time)
8.62,985540,27,692,"1,754,483",Sun Jan 16 2022 17:32:46 GMT-0500 (Eastern Standard Time)
8.62,985852,27,692,"1,754,710",Sun Jan 16 2022 22:02:10 GMT-0500 (Eastern Standard Time)
8.62,986077,27,692,"1,755,051",Mon Jan 17 2022 04:24:50 GMT-0500 (Eastern Standard Time)
8.62,986333,27,692,"1,755,393",Mon Jan 17 2022 13:01:52 GMT-0500 (Eastern Standard Time)
8.62,986333,27,692,"1,755,459",Mon Jan 17 2022 15:00:19 GMT-0500 (Eastern Standard Time)
8.62,986634,27,692,"1,756,094",Tue Jan 18 2022 03:41:30 GMT-0500 (Eastern Standard Time)
8.62,986956,27,692,"1,756,366",Tue Jan 18 2022 09:31:33 GMT-0500 (Eastern Standard Time)
8.62,987547,27,692,"1,757,358",Wed Jan 19 2022 07:33:16 GMT-0500 (Eastern Standard Time)
8.62,987654,27,692,"1,757,497",Wed Jan 19 2022 12:37:09 GMT-0500 (Eastern Standard Time)
8.62,987832,27,692,"1,757,775",Wed Jan 19 2022 19:22:54 GMT-0500 (Eastern Standard Time)
8.62,988059,26,692,"1,758,246",Thu Jan 20 2022 06:23:28 GMT-0500 (Eastern Standard Time)
8.62,988125,26,692,"1,758,390",Thu Jan 20 2022 09:47:45 GMT-0500 (Eastern Standard Time)
8.62,988410,26,692,"1,758,890",Thu Jan 20 2022 21:50:19 GMT-0500 (Eastern Standard Time)
8.62,988671,26,692,"1,759,217",Fri Jan 21 2022 07:24:03 GMT-0500 (Eastern Standard Time)
8.62,988741,26,692,"1,759,477",Fri Jan 21 2022 14:30:08 GMT-0500 (Eastern Standard Time)
8.62,989287,26,682,"1,760,386",Sat Jan 22 2022 14:58:48 GMT-0500 (Eastern Standard Time)
8.62,989552,26,682,"1,760,833",Sat Jan 22 2022 23:51:11 GMT-0500 (Eastern Standard Time)
8.62,989995,26,682,"1,761,581",Sun Jan 23 2022 17:42:38 GMT-0500 (Eastern Standard Time)
8.62,990204,26,682,"1,762,158",Mon Jan 24 2022 03:42:13 GMT-0500 (Eastern Standard Time)
8.62,990385,26,682,"1,762,202",Mon Jan 24 2022 04:34:33 GMT-0500 (Eastern Standard Time)
8.62,990504,26,682,"1,762,467",Mon Jan 24 2022 13:03:12 GMT-0500 (Eastern Standard Time)
8.62,990634,26,682,"1,762,796",Mon Jan 24 2022 20:30:14 GMT-0500 (Eastern Standard Time)
8.62,990803,26,682,"1,762,889",Mon Jan 24 2022 22:14:27 GMT-0500 (Eastern Standard Time)
8.62,990939,26,682,"1,763,204",Tue Jan 25 2022 05:59:02 GMT-0500 (Eastern Standard Time)
8.62,991781,26,682,"1,764,557",Wed Jan 26 2022 16:15:04 GMT-0500 (Eastern Standard Time)
8.62,992263,26,682,"1,765,420",Thu Jan 27 2022 15:32:55 GMT-0500 (Eastern Standard Time)
8.62,992354,26,682,"1,765,573",Thu Jan 27 2022 17:46:29 GMT-0500 (Eastern Standard Time)
8.62,992716,26,682,"1,766,262",Fri Jan 28 2022 12:04:14 GMT-0500 (Eastern Standard Time)
8.62,992976,26,682,"1,766,676",Fri Jan 28 2022 23:12:40 GMT-0500 (Eastern Standard Time)
8.62,994310,26,682,"1,768,701",Mon Jan 31 2022 01:43:08 GMT-0500 (Eastern Standard Time)
8.62,994704,26,682,"1,769,668",Tue Feb 01 2022 00:12:18 GMT-0500 (Eastern Standard Time)
8.62,995220,26,682,"1,770,464",Tue Feb 01 2022 22:22:11 GMT-0500 (Eastern Standard Time)
8.62,996226,27,682,"1,772,123",Thu Feb 03 2022 16:03:57 GMT-0500 (Eastern Standard Time)
8.62,996999,27,682,"1,773,365",Fri Feb 04 2022 20:33:12 GMT-0500 (Eastern Standard Time)
8.62,997439,27,682,"1,774,116",Sat Feb 05 2022 16:14:51 GMT-0500 (Eastern Standard Time)
8.62,997641,27,682,"1,774,318",Sat Feb 05 2022 20:10:31 GMT-0500 (Eastern Standard Time)
8.62,998741,27,682,"1,776,144",Mon Feb 07 2022 15:02:59 GMT-0500 (Eastern Standard Time)
8.62,998906,27,682,"1,776,422",Mon Feb 07 2022 20:45:00 GMT-0500 (Eastern Standard Time)
8.62,999058,27,682,"1,776,646",Tue Feb 08 2022 01:42:46 GMT-0500 (Eastern Standard Time)
8.62,999058,27,682,"1,776,646",Tue Feb 08 2022 02:30:35 GMT-0500 (Eastern Standard Time)
8.62,999684,27,682,"1,777,626",Wed Feb 09 2022 01:07:43 GMT-0500 (Eastern Standard Time)
8.62,999970,27,682,"1,778,139",Wed Feb 09 2022 14:58:56 GMT-0500 (Eastern Standard Time)
8.62,1001205,26,682,"1,780,311",Sat Feb 12 2022 00:28:39 GMT-0500 (Eastern Standard Time)
8.62,1002502,27,672,"1,782,328",Mon Feb 14 2022 05:52:03 GMT-0500 (Eastern Standard Time)
8.62,1002712,27,672,"1,782,578",Mon Feb 14 2022 13:44:07 GMT-0500 (Eastern Standard Time)
8.62,1003148,27,672,"1,783,344",Tue Feb 15 2022 10:51:36 GMT-0500 (Eastern Standard Time)
8.62,1003390,27,672,"1,783,777",Tue Feb 15 2022 22:55:51 GMT-0500 (Eastern Standard Time)
8.62,1003525,27,672,"1,783,916",Wed Feb 16 2022 03:52:24 GMT-0500 (Eastern Standard Time)
8.62,1005020,26,672,"1,786,248",Sat Feb 19 2022 03:12:25 GMT-0500 (Eastern Standard Time)
8.62,1005585,26,672,"1,787,164",Sun Feb 20 2022 07:23:24 GMT-0500 (Eastern Standard Time)
8.62,1006032,26,672,"1,787,927",Mon Feb 21 2022 01:39:01 GMT-0500 (Eastern Standard Time)
8.62,1007068,26,672,"1,789,767",Wed Feb 23 2022 01:33:21 GMT-0500 (Eastern Standard Time)
8.62,1007068,26,672,"1,789,846",Wed Feb 23 2022 05:25:25 GMT-0500 (Eastern Standard Time)
8.62,1007176,26,672,"1,790,020",Wed Feb 23 2022 10:52:45 GMT-0500 (Eastern Standard Time)
8.62,1009868,26,682,"1,794,559",Tue Mar 01 2022 03:45:59 GMT-0500 (Eastern Standard Time)
8.62,1009979,26,682,"1,794,733",Tue Mar 01 2022 10:52:05 GMT-0500 (Eastern Standard Time)
8.62,1010203,26,682,"1,795,277",Wed Mar 02 2022 00:35:09 GMT-0500 (Eastern Standard Time)
8.62,1010477,26,682,"1,795,515",Wed Mar 02 2022 07:22:28 GMT-0500 (Eastern Standard Time)
8.62,1010584,26,682,"1,795,748",Wed Mar 02 2022 15:37:40 GMT-0500 (Eastern Standard Time)
8.62,1011239,26,682,"1,796,984",Fri Mar 04 2022 06:05:02 GMT-0500 (Eastern Standard Time)
8.62,1011518,26,682,"1,797,505",Fri Mar 04 2022 23:30:50 GMT-0500 (Eastern Standard Time)
8.62,1011711,26,682,"1,797,843",Sat Mar 05 2022 12:54:56 GMT-0500 (Eastern Standard Time)
8.62,1012820,26,682,"1,799,718",Mon Mar 07 2022 11:13:39 GMT-0500 (Eastern Standard Time)
8.62,1013755,26,682,"1,801,214",Wed Mar 09 2022 08:03:55 GMT-0500 (Eastern Standard Time)
8.62,1013835,26,682,"1,801,412",Wed Mar 09 2022 16:10:28 GMT-0500 (Eastern Standard Time)
8.62,1013950,26,682,"1,801,602",Wed Mar 09 2022 21:13:57 GMT-0500 (Eastern Standard Time)
8.62,1014298,26,682,"1,802,195",Thu Mar 10 2022 16:05:54 GMT-0500 (Eastern Standard Time)
8.63,1017051,26,652,"1,807,027",Wed Mar 16 2022 14:54:31 GMT-0400 (Eastern Daylight Time)
8.63,1017396,26,652,"1,807,671",Thu Mar 17 2022 10:38:33 GMT-0400 (Eastern Daylight Time)
8.63,1017738,26,642,"1,808,237",Fri Mar 18 2022 03:46:42 GMT-0400 (Eastern Daylight Time)
8.63,1018539,26,642,"1,809,682",Sat Mar 19 2022 23:33:24 GMT-0400 (Eastern Daylight Time)
8.63,1019130,26,672,"1,810,538",Sun Mar 20 2022 21:45:38 GMT-0400 (Eastern Daylight Time)
8.63,1019950,26,662,"1,812,062",Tue Mar 22 2022 18:38:11 GMT-0400 (Eastern Daylight Time)
8.63,1020864,26,662,"1,813,591",Thu Mar 24 2022 17:55:40 GMT-0400 (Eastern Daylight Time)
8.63,1030078,26,662,"1,814,017",Fri Mar 25 2022 06:18:47 GMT-0400 (Eastern Daylight Time)
8.63,1030210,26,662,"1,814,270",Fri Mar 25 2022 14:11:44 GMT-0400 (Eastern Daylight Time)
8.63,1030524,26,662,"1,814,791",Sat Mar 26 2022 03:04:01 GMT-0400 (Eastern Daylight Time)
8.63,1030673,26,662,"1,815,043",Sat Mar 26 2022 12:37:10 GMT-0400 (Eastern Daylight Time)
8.63,1030767,26,662,"1,815,223",Sat Mar 26 2022 15:57:26 GMT-0400 (Eastern Daylight Time)
8.63,1031024,26,662,"1,815,640",Sun Mar 27 2022 00:26:34 GMT-0400 (Eastern Daylight Time)
8.63,1032767,26,662,"1,818,586",Wed Mar 30 2022 00:16:26 GMT-0400 (Eastern Daylight Time)
8.63,1033953,26,662,"1,820,593",Fri Apr 01 2022 08:51:31 GMT-0400 (Eastern Daylight Time)
8.63,1034207,26,662,"1,820,969",Fri Apr 01 2022 20:11:53 GMT-0400 (Eastern Daylight Time)
8.63,1034280,26,662,"1,821,095",Fri Apr 01 2022 22:56:12 GMT-0400 (Eastern Daylight Time)
8.63,1035393,26,662,"1,823,071",Sun Apr 03 2022 23:50:36 GMT-0400 (Eastern Daylight Time)
8.63,1035677,26,662,"1,823,520",Mon Apr 04 2022 13:27:57 GMT-0400 (Eastern Daylight Time)
8.63,1036266,26,662,"1,824,572",Tue Apr 05 2022 15:20:16 GMT-0400 (Eastern Daylight Time)
8.63,1036350,26,662,"1,824,683",Tue Apr 05 2022 18:37:51 GMT-0400 (Eastern Daylight Time)
8.63,1038893,26,682,"1,829,229",Sun Apr 10 2022 12:10:05 GMT-0400 (Eastern Daylight Time)
8.63,1040961,26,682,"1,832,753",Thu Apr 14 2022 00:32:38 GMT-0400 (Eastern Daylight Time)
8.63,1041196,26,682,"1,833,178",Thu Apr 14 2022 12:06:50 GMT-0400 (Eastern Daylight Time)
8.63,1041266,26,682,"1,833,269",Thu Apr 14 2022 14:43:47 GMT-0400 (Eastern Daylight Time)
8.63,1041946,26,682,"1,834,436",Fri Apr 15 2022 20:01:54 GMT-0400 (Eastern Daylight Time)
8.63,1042014,26,682,"1,834,525",Fri Apr 15 2022 22:37:52 GMT-0400 (Eastern Daylight Time)
8.63,1042078,26,682,"1,834,615",Sat Apr 16 2022 00:38:18 GMT-0400 (Eastern Daylight Time)
8.63,1042113,26,682,"1,834,693",Sat Apr 16 2022 02:39:33 GMT-0400 (Eastern Daylight Time)
8.63,1042154,26,682,"1,834,766",Sat Apr 16 2022 04:40:11 GMT-0400 (Eastern Daylight Time)
8.63,1042196,26,682,"1,834,797",Sat Apr 16 2022 06:40:47 GMT-0400 (Eastern Daylight Time)
8.63,1042225,26,682,"1,834,894",Sat Apr 16 2022 08:41:13 GMT-0400 (Eastern Daylight Time)
8.63,1043112,26,682,"1,836,306",Sun Apr 17 2022 19:34:00 GMT-0400 (Eastern Daylight Time)
8.63,1043269,26,682,"1,836,578",Mon Apr 18 2022 00:39:33 GMT-0400 (Eastern Daylight Time)
8.63,1043314,26,682,"1,836,672",Mon Apr 18 2022 02:23:12 GMT-0400 (Eastern Daylight Time)
8.63,1044238,26,682,"1,838,244",Tue Apr 19 2022 09:41:29 GMT-0400 (Eastern Daylight Time)
8.63,1045150,26,682,"1,839,631",Wed Apr 20 2022 16:43:31 GMT-0400 (Eastern Daylight Time)
8.63,1045203,26,682,"1,839,885",Wed Apr 20 2022 18:45:23 GMT-0400 (Eastern Daylight Time)
8.63,1045450,26,702,"1,840,291",Thu Apr 21 2022 02:57:37 GMT-0400 (Eastern Daylight Time)
8.63,1045504,26,702,"1,840,437",Thu Apr 21 2022 05:20:06 GMT-0400 (Eastern Daylight Time)
8.63,1045554,26,702,"1,840,515",Thu Apr 21 2022 07:20:42 GMT-0400 (Eastern Daylight Time)
8.63,1045594,26,702,"1,840,546",Thu Apr 21 2022 09:21:39 GMT-0400 (Eastern Daylight Time)
8.63,1045634,26,702,"1,840,635",Thu Apr 21 2022 11:22:48 GMT-0400 (Eastern Daylight Time)
8.63,1045679,26,702,"1,840,717",Thu Apr 21 2022 13:23:54 GMT-0400 (Eastern Daylight Time)
8.63,1046377,26,692,"1,841,785",Fri Apr 22 2022 16:02:36 GMT-0400 (Eastern Daylight Time)
8.63,1046447,26,692,"1,841,882",Fri Apr 22 2022 18:56:36 GMT-0400 (Eastern Daylight Time)
8.63,1046573,26,692,"1,842,105",Fri Apr 22 2022 22:49:39 GMT-0400 (Eastern Daylight Time)
8.63,1046826,26,692,"1,842,595",Sat Apr 23 2022 13:35:56 GMT-0400 (Eastern Daylight Time)
8.63,1047064,26,692,"1,842,949",Sat Apr 23 2022 21:01:26 GMT-0400 (Eastern Daylight Time)
8.63,1047391,26,692,"1,843,406",Sun Apr 24 2022 06:42:54 GMT-0400 (Eastern Daylight Time)
8.63,1048048,26,692,"1,844,402",Mon Apr 25 2022 01:04:20 GMT-0400 (Eastern Daylight Time)
8.63,1048216,26,692,"1,844,741",Mon Apr 25 2022 05:05:43 GMT-0400 (Eastern Daylight Time)
8.63,1048543,26,692,"1,845,246",Mon Apr 25 2022 16:51:46 GMT-0400 (Eastern Daylight Time)
8.63,1048834,26,692,"1,845,707",Mon Apr 25 2022 23:59:09 GMT-0400 (Eastern Daylight Time)
8.63,1048981,26,692,"1,845,985",Tue Apr 26 2022 06:08:15 GMT-0400 (Eastern Daylight Time)
8.63,1049430,26,692,"1,846,742",Tue Apr 26 2022 22:28:32 GMT-0400 (Eastern Daylight Time)
8.63,1049483,26,692,"1,846,853",Wed Apr 27 2022 00:18:28 GMT-0400 (Eastern Daylight Time)
8.63,1049502,26,692,"1,846,853",Wed Apr 27 2022 01:04:40 GMT-0400 (Eastern Daylight Time)
8.63,1049775,26,692,"1,847,329",Wed Apr 27 2022 14:38:18 GMT-0400 (Eastern Daylight Time)
8.64,1050483,26,672,"1,848,516",Thu Apr 28 2022 22:12:01 GMT-0400 (Eastern Daylight Time)
8.64,1050547,26,672,"1,848,641",Fri Apr 29 2022 01:52:56 GMT-0400 (Eastern Daylight Time)
8.64,1050756,26,672,"1,848,992",Fri Apr 29 2022 12:26:16 GMT-0400 (Eastern Daylight Time)
8.64,1051053,26,672,"1,849,477",Sat Apr 30 2022 01:43:09 GMT-0400 (Eastern Daylight Time)
8.64,1052185,26,672,"1,851,416",Sun May 01 2022 21:27:12 GMT-0400 (Eastern Daylight Time)
8.64,1052286,26,672,"1,851,588",Mon May 02 2022 01:24:46 GMT-0400 (Eastern Daylight Time)
8.64,1052548,26,672,"1,852,005",Mon May 02 2022 13:44:44 GMT-0400 (Eastern Daylight Time)
8.64,1052837,26,672,"1,852,474",Mon May 02 2022 23:45:48 GMT-0400 (Eastern Daylight Time)
8.64,1052865,26,672,"1,852,506",Tue May 03 2022 00:56:01 GMT-0400 (Eastern Daylight Time)
8.64,1053099,26,672,"1,852,897",Tue May 03 2022 13:31:27 GMT-0400 (Eastern Daylight Time)
8.64,1053292,26,672,"1,853,189",Tue May 03 2022 20:08:53 GMT-0400 (Eastern Daylight Time)
8.64,1053378,26,672,"1,853,318",Tue May 03 2022 23:16:58 GMT-0400 (Eastern Daylight Time)
8.64,1053642,26,672,"1,853,771",Wed May 04 2022 11:22:20 GMT-0400 (Eastern Daylight Time)
8.64,1053684,26,672,"1,853,830",Wed May 04 2022 14:03:41 GMT-0400 (Eastern Daylight Time)
8.64,1054072,26,672,"1,854,475",Thu May 05 2022 06:49:35 GMT-0400 (Eastern Daylight Time)
